Data Extract Date,Portfolio,Loan ID,Property ID,Original Balance,Current Balance,Arrears Balance,Months in Arrears,CMS,Current LTV,Original LTV,Latest Valuation Amount,Latest Valuation Date,Fitch Product Category,Originator Product Category,Further Advance,Completion Date,Original Term,Maturity Date,Interest Rate Type,Current Index,Reversionary Index,Current Interest Rate,Current Margin,Reversionary Margin,Reversion Date,Loan Purpose,Repayment Type,FTB Flag,RTB Flag,Self Cert Flag,Property Type,Occupancy,Region,Tenure,Bankruptcy Marker,No of CCJs,Value of CCJs,Income Borrower 1,Income Borrower 2,Index Reference Rate,Originator,Possession Flag
201204,6649610.06,1149973.89,8232591.01,194369801.96,58517079.47,32121793.05,84313.89,62027.18,6.6,10.06,82336750.77,20121104,N,Bungaloo,Y,22340415,9.37,22531113,floating,1ML,FIX,86.87,1.92,-0.36,20910402,RD,RE,N,N,N,FD,BTL,US,Leasehold,N,2.08,54973.5,21923.83,9148197.13,8.18,Kensington,Clingy
200206,5568129.4,6812.54,1716725.07,75388099.04,129072106.08,160492607.23,61954.93,89276.44,16.37,16.71,160806440.52,19920711,L,Biggest Yacht,N,23810717,43.4,22760922,floating,SVR,BBR,47.29,-1.63,-0.53,23390114,ND,PP,Y,Y,Y,OT,ND,UK,Freehold,Y,1.75,62471.21,19710.14,8729005.73,8.87,Kensington,Somewhat possessive
201505,585697.66,7461360.65,879627.05,164671789.83,95579383.79,24354021.79,15079.23,49958.48,12.04,18.41,131651104.81,19960205,M,Biggest Yacht,N,20830415,2.49,20710123,floating,1ML,3ML,97.83,-1.79,-0.72,23850624,OT,IO,Y,N,Y,BU,OWN,US,Leasehold,Y,1.03,15721.31,69541.83,3822973.28,8.73,Citibank,Clingy
199804,9892091.8,4173403.45,5571435.45,107814781.96,119431586.77,121472185.51,36420.02,38627.32,12.58,6.36,132361837.21,19810410,N,Bungaloo,Y,20200307,9.99,20131211,floating,OTH,BBR,98.86,0.01,-0.89,22640521,OT,ND,N,N,N,FD,SHO,US,Leasehold,Y,3.65,15761.73,56140.51,6082029.67,9.08,Verso,Clingy
199101,3036495.53,9081139.84,2708269.38,140685460.96,129648027.67,37402807.19,26208.09,85222.35,15.47,16.79,140772878.59,20100819,N,Big Yacht,Y,20620227,17.24,23260723,fixed,3ML,BBR,54.52,0.85,-1.13,22710827,RE,ND,Y,N,Y,BU,ND,US,Feudal,N,0.8,59346.59,18675.05,7823271.07,3.97,SPML,Somewhat possessive
198407,5546918.26,8110367.61,4399966.28,71890027.69,145003670.76,134125480.8,36303.94,13698.33,13.86,17.44,130944422.68,19850823,U,Really Big Yacht,N,23990826,30.12,23440522,floating,3ML,3ML,42.94,1.77,0.88,21851019,RC,OT,Y,Y,N,FD,BTL,US,Leasehold,N,2.28,99505.93,21812.35,9961644.47,4.42,GMAC,Instagram stalker
198109,403662.1,6343367.69,7353679.35,7910086.36,106161485.83,11332552.72,85425.58,33023.66,6.87,13.62,42264272.6,20120623,M,Biggest Yacht,N,22150916,37.6,20640427,fixed,3ML,OTH,27.82,0.79,-1.2,21630224,ND,PP,Y,Y,N,BU,OWN,US,Feudal,Y,0.29,4624.38,71748.09,785579.08,9.14,Kensington,Somewhat possessive
199209,7104530.9,3702931.35,1043758.86,91131618.4,183679501.55,24560691.83,28537.0,3721.8,17.03,10.28,47505173.7,19900609,B,Really Big Yacht,Y,19970901,12.57,21560514,floating,1ML,OTH,59.24,-0.23,-0.18,20970505,RE,ND,N,Y,N,DT,SHO,US,Feudal,Y,2.79,26552.43,37470.14,7361840.59,4.27,GMAC,Somewhat possessive
200805,5537308.36,6313559.94,6086480.13,138303581.16,158709407.23,132338068.7,1819.86,98475.49,13.95,9.84,47786103.24,20160627,M,Biggest Yacht,N,20210907,33.85,19991005,fixed,BBR,FIX,11.21,-1.8,-0.42,21601116,ND,IO,N,N,Y,FD,BTL,UK,Feudal,N,2.09,98003.44,44261.87,1517637.1,12.96,GMAC,Super chill
200612,8501596.54,8227186.15,2860248.65,43523696.56,73373741.37,17245122.04,97392.03,10681.4,10.06,11.87,36623177.43,19880104,L,Bank,N,22700928,18.51,21140427,fixed,3ML,3ML,18.27,-1.22,0.17,21700505,RR,IO,Y,Y,Y,BU,POW,UK,Freehold,Y,0.88,85616.43,26302.24,6238046.0,14.27,Citibank,Super chill
198107,6026856.06,892668.92,9300837.03,39679657.37,24320094.51,34544377.4,61559.78,47272.03,13.08,11.3,192990821.95,19990504,U,Awesome Yacht,Y,19840113,51.19,23910912,floating,1ML,1ML,16.11,1.48,-1.65,20960812,ND,ND,N,N,N,FD,SHO,US,Feudal,N,2.17,55378.29,78854.16,3838299.22,12.66,SPML,Never calls
199403,7274977.8,6306929.38,5231147.72,25555876.83,79070445.41,114431247.05,25665.78,3030.38,9.08,15.44,145728496.87,19971207,M,House,Y,22330725,42.24,23390421,fixed,BBR,1ML,1.64,-1.72,-0.9,21241206,RD,RE,N,N,N,SD,OWN,UK,Freehold,Y,3.26,71443.52,2811.7,6330579.89,2.74,Citibank,Somewhat possessive
200107,4434336.04,6218502.14,6974152.19,108392089.76,159879847.84,145925438.32,16337.14,86303.67,11.09,5.6,196958129.96,19960612,N,Really Big Yacht,N,20230409,33.32,22351218,fixed,FIX,1ML,69.22,-0.81,0.37,23010402,RE,RE,N,N,Y,DT,SHO,US,Freehold,N,2.03,44466.84,91797.16,8296410.25,13.14,Platform,Super chill
200512,7008879.45,9366970.23,3749986.14,46521928.88,77248563.54,188232738.28,91074.81,2567.6,5.12,16.9,31737331.13,19911108,P,Big Yacht,Y,20100710,25.93,22090325,floating,SVR,BBR,20.68,1.96,-1.34,20671008,PU,ND,Y,Y,N,SD,OWN,US,Feudal,Y,3.68,34966.02,32633.23,5100978.13,10.92,Kensington,Clingy
201108,1800220.46,5344563.0,1251201.27,16241609.36,109446912.38,182031354.38,20024.61,99880.68,19.56,7.71,169346377.31,20060527,B,House,N,21530621,51.44,23840616,fixed,BBR,3ML,30.47,-1.49,0.6,21420221,RC,RE,N,Y,Y,TH,SHO,UK,Freehold,Y,3.09,78610.21,71897.87,5478724.18,11.87,Citibank,Somewhat possessive
200006,3838608.69,7958621.77,166546.42,199158748.39,49209810.8,35845588.5,58831.41,47129.67,14.71,9.2,160655669.81,19860908,N,Biggest Yacht,N,20910322,39.21,20740108,floating,SVR,3ML,69.37,0.53,1.41,21681219,RD,RE,N,N,Y,ND,POW,US,Leasehold,N,0.49,23778.72,56380.37,4660571.56,7.11,Platform,Super chill
199210,6517444.64,479083.27,5720552.28,107844606.8,4748179.77,171385027.71,98546.28,20299.16,6.15,5.56,81199194.92,19901203,M,Really Big Yacht,Y,21270705,57.4,23630302,floating,3ML,FIX,42.53,1.24,1.46,20030409,RE,OT,Y,Y,N,FD,SHO,US,Freehold,N,2.01,27184.17,85958.53,4600084.4,6.38,Verso,Never calls
199406,1819093.64,86924.92,1032678.64,12709439.46,199290255.07,51914665.47,84189.91,53164.25,5.26,17.16,74456265.61,20150918,B,Yacht,Y,23700503,48.65,23200123,fixed,OTH,1ML,30.65,0.37,0.39,21320916,RR,OT,N,Y,N,DT,OWN,UK,Feudal,N,1.41,61854.74,78982.51,2958514.5,7.83,GMAC,Somewhat possessive
201311,5988270.54,2898961.85,3961940.25,180209174.29,80170682.28,166739578.68,95993.62,82784.93,15.1,8.25,178705641.71,20010814,U,Bungaloo,Y,23470702,50.98,20490523,fixed,FIX,OTH,12.44,-1.57,0.44,20400609,OT,RE,Y,Y,Y,TH,POW,UK,Freehold,Y,1.57,32816.68,90215.9,5765102.6,12.89,GMAC,Never calls
199010,3397016.42,4775770.37,5520518.74,190431484.09,115929126.83,87575259.71,33905.7,69576.61,10.86,11.85,153550921.1,19880616,M,Yacht,N,21910911,3.99,21910625,fixed,3ML,OTH,27.53,0.03,-0.17,22690205,RE,IO,Y,N,N,SD,ND,US,Freehold,N,2.57,43729.45,35257.13,6360091.52,4.02,GMAC,Super chill
199206,165023.67,3144661.24,3849807.95,47677766.74,129917002.71,183052307.66,80002.66,79786.71,16.9,7.3,42792896.96,20090420,U,Really Big Yacht,N,22221027,3.0,22130219,floating,BBR,FIX,34.34,0.58,0.35,22180316,ND,PP,N,Y,N,DT,SHO,US,Feudal,Y,2.98,19938.78,52863.89,2746439.94,10.76,Verso,Never calls
198011,4127522.99,1806573.03,995026.83,64991427.16,160960384.51,127395677.3,29114.53,64032.76,11.5,7.96,77083276.16,20030217,U,Yacht,Y,20720408,34.67,21360315,fixed,OTH,3ML,31.31,1.83,-0.12,20590904,CO,IO,Y,N,Y,SD,BTL,US,Leasehold,Y,2.96,95208.34,41312.86,8947522.62,2.12,Platform,Clingy
199806,3270728.0,6416041.16,8806446.06,119096503.2,72165136.58,48969551.36,72277.0,88143.06,5.79,11.17,138940714.28,19830122,N,House,Y,23551101,55.63,22630525,floating,3ML,BBR,51.62,-0.8,0.6,21000211,ND,IO,Y,Y,N,ND,BTL,US,Freehold,N,0.12,85544.78,12553.94,1788609.77,4.71,Citibank,Somewhat possessive
200509,5945237.35,4119264.82,3781060.93,91444967.84,183558862.54,169580662.72,11471.34,83244.15,15.81,15.52,105008907.21,20000130,M,Awesome Yacht,N,22390207,53.09,20890213,floating,BBR,1ML,36.88,0.85,0.84,22090618,OT,IO,Y,N,N,ND,POW,UK,Leasehold,N,1.43,52563.39,73841.09,7849838.12,3.73,Verso,Super chill
198609,511844.99,6139550.9,349378.92,61119353.46,70610061.45,189729336.91,42182.23,27775.1,15.91,17.05,70261279.58,20040119,N,Bank,Y,23990618,26.25,20980407,floating,FIX,BBR,30.88,-0.27,-2.02,23780220,PU,OT,Y,N,N,SD,POW,UK,Leasehold,N,1.5,38070.03,21601.35,45083.5,8.0,SPML,Never calls
200505,5555332.53,1311905.64,4390066.85,75771078.95,18677356.44,96229235.34,69492.49,71066.35,7.94,16.31,44506189.39,19910721,N,Awesome Yacht,Y,22280805,1.31,23550526,floating,OTH,FIX,78.02,-0.27,-1.98,19940508,OT,ND,N,N,N,BU,BTL,US,Leasehold,Y,1.96,27233.48,33271.92,3956676.28,7.18,GMAC,Instagram stalker
201303,6565520.52,8509071.76,7870571.62,179416477.92,34510874.2,44570669.62,90675.52,34293.63,16.3,11.51,70512160.03,20050920,P,Bank,Y,23680527,43.29,23421104,floating,BBR,FIX,10.62,1.29,1.52,23420220,OT,PP,N,N,N,DT,ND,US,Leasehold,N,0.68,54206.52,97533.37,9988815.34,13.83,Verso,Instagram stalker
199106,7505760.79,444169.9,5189528.76,181030845.15,83033721.86,177254501.61,56539.13,53259.1,18.82,14.2,20314271.93,20050916,N,Awesome Yacht,Y,22110920,5.35,20500806,fixed,3ML,1ML,70.41,1.8,-0.8,20721002,PU,IO,Y,N,Y,OT,ND,UK,Freehold,Y,3.23,97508.4,8344.8,2139871.97,5.96,Kensington,Never calls
201206,6103471.23,514323.57,5766422.96,4685400.63,22217183.23,35833209.87,50439.15,93706.34,12.27,9.39,85068905.59,19850126,N,Really Big Yacht,N,22770611,21.2,23620511,fixed,OTH,1ML,83.5,0.21,-1.93,21890516,CO,ND,N,Y,Y,DT,ND,UK,Freehold,N,3.05,38325.31,70767.1,5719775.71,6.47,Platform,Super chill
198301,5900045.65,5018452.46,5205274.17,185216860.7,110898107.11,28223683.93,55135.18,4004.74,10.75,13.03,121258706.86,19880113,M,Bungaloo,Y,21340202,52.37,22980601,floating,1ML,OTH,62.3,1.14,0.9,22630708,RD,IO,N,N,Y,BU,BTL,US,Leasehold,Y,3.65,21117.04,86817.47,6484619.16,14.37,Kensington,Clingy
198608,5741329.56,8382927.32,6848300.51,135871004.36,94712761.56,32546504.42,16323.48,8554.14,6.93,11.71,131110956.15,19921005,M,Bank,Y,19900824,10.43,22480215,floating,FIX,1ML,97.56,1.5,1.9,21900706,RD,RE,Y,N,N,OT,BTL,US,Freehold,Y,3.47,10155.79,43507.33,9178513.16,9.14,Verso,Instagram stalker
200306,4090556.49,4224276.56,9987093.41,66952507.77,87268171.71,56549246.69,86710.27,42060.44,12.26,9.02,35399679.07,19830926,N,House,N,22240223,46.26,20050123,fixed,1ML,SVR,65.54,-0.91,-1.56,20311105,ND,OT,Y,Y,Y,BU,OWN,UK,Leasehold,N,1.34,30731.84,92006.71,7754316.54,2.24,Kensington,Never calls
199508,4039663.28,4321329.45,6151529.53,91713933.36,145749213.75,118694635.01,70333.56,96630.84,5.91,16.57,129139138.41,20131005,M,Yacht,Y,22470530,41.26,22030109,fixed,3ML,BBR,45.09,1.66,0.53,20170106,RC,ND,Y,N,Y,TH,OWN,UK,Leasehold,Y,0.91,49594.98,89637.53,7035521.23,11.34,Verso,Never calls
198306,2493311.7,6254535.38,8569651.74,122444711.95,91666823.26,23334106.12,42652.29,58443.25,8.0,7.48,88555894.72,20070306,P,Big Yacht,Y,21061222,46.0,23500328,floating,1ML,FIX,77.53,-0.54,0.63,21870827,RE,OT,Y,N,N,ND,BTL,US,Freehold,N,1.71,60329.29,71312.09,7377044.44,8.8,GMAC,Never calls
198402,6462531.49,2470466.97,7565858.68,81765458.73,29811815.73,69259722.19,55890.46,24422.24,17.85,14.5,38442301.68,19890617,N,Bank,N,23220506,43.88,22510613,floating,FIX,BBR,12.89,-0.58,1.31,22441022,RR,OT,N,N,Y,BU,SHO,UK,Freehold,N,2.33,7402.74,87274.8,358886.62,13.35,Citibank,Never calls
201211,1824386.68,2756302.52,1409371.9,173202803.72,163032827.87,104413493.17,65680.69,74650.49,5.64,11.6,113487276.24,19920106,N,Really Big Yacht,N,23140921,28.52,20071224,fixed,3ML,1ML,1.64,-1.08,-0.32,21010326,RD,OT,Y,N,Y,TH,OWN,UK,Feudal,Y,1.31,19059.93,24955.77,1881080.35,8.76,GMAC,Never calls
200304,1850452.76,8836625.45,4684772.81,125932147.47,58417103.27,104678441.57,64808.92,32904.35,12.02,19.12,153354906.19,20030420,M,Big Yacht,Y,22660217,2.77,23651026,floating,1ML,SVR,29.09,-1.87,1.64,21881011,CO,ND,Y,N,N,TH,ND,US,Leasehold,Y,0.78,85060.91,78793.28,5920071.46,8.63,Verso,Somewhat possessive
198401,5771788.15,2512186.34,7699152.36,144914598.98,181196424.85,153542457.13,9804.07,72535.78,16.96,16.76,93783921.69,20060928,U,Bank,Y,20320122,22.28,21800520,fixed,SVR,OTH,50.7,1.48,0.54,21581015,ER,OT,Y,Y,Y,ND,ND,UK,Freehold,Y,3.98,91806.06,95028.1,9143834.35,4.49,Citibank,Clingy
201203,6012342.61,1985977.43,4671524.55,31651142.81,179613105.87,195811174.58,8597.04,90597.89,16.84,12.07,9225030.97,20080524,B,Bungaloo,N,21840507,24.93,20910623,fixed,BBR,BBR,22.67,-0.99,0.58,21010110,RE,RE,Y,Y,Y,BU,ND,US,Freehold,N,3.86,55578.83,65337.53,6464581.85,9.53,Citibank,Somewhat possessive
198905,906439.19,7495393.42,6910420.22,146421756.78,52339429.4,78221391.22,19936.77,15147.75,9.79,7.61,30900772.3,19820101,P,Really Big Yacht,Y,21430530,32.91,23100925,fixed,3ML,OTH,26.41,0.78,1.71,23751119,CO,OT,Y,N,Y,TH,ND,US,Leasehold,Y,3.89,4724.79,73918.35,3862587.75,13.1,Kensington,Super chill
201412,9444901.64,1582359.51,6594760.72,113079515.36,63816891.42,70996368.22,38242.72,59039.47,14.46,7.93,159056554.03,20050713,U,Really Big Yacht,N,23221209,44.82,23861020,fixed,BBR,FIX,32.79,-1.25,-0.81,21090828,ND,ND,N,Y,N,BU,SHO,US,Feudal,N,2.71,61503.13,77267.14,5254824.61,4.49,Platform,Instagram stalker
200508,1822205.86,1903505.2,2617492.86,27728776.12,140306149.84,32265556.41,51746.28,56001.1,19.59,7.92,58407085.52,19860516,L,Biggest Yacht,N,22920807,53.92,23770831,floating,FIX,BBR,84.27,-0.21,-0.05,20470815,PU,IO,N,Y,Y,FD,POW,US,Freehold,Y,3.63,65464.08,5758.17,7386586.46,7.29,Platform,Somewhat possessive
198306,1237706.1,8544952.86,3782226.34,58011265.04,49087078.46,85719118.86,75870.21,47604.91,13.78,17.0,16534674.53,19920809,M,House,N,20851202,45.7,22560526,floating,FIX,FIX,66.46,0.91,-1.88,22770109,RE,IO,Y,N,N,FD,BTL,UK,Freehold,Y,1.58,96897.47,88271.94,3180956.05,4.85,Verso,Never calls
200007,2012225.51,1747587.53,4834253.97,170045519.22,25998237.54,97805532.7,12851.37,34187.29,19.87,18.48,92791859.62,20130912,M,Biggest Yacht,Y,22600802,22.77,22970518,floating,OTH,SVR,32.91,-1.69,1.82,21101024,OT,RE,N,N,N,OT,BTL,US,Freehold,N,3.17,55862.17,79826.84,9086352.33,5.56,Citibank,Instagram stalker
200602,7117058.2,9568147.08,3076543.74,452406.84,128756839.12,6109469.58,97392.97,1881.02,10.09,9.52,175133551.36,19930623,L,Bungaloo,Y,22341012,1.18,21320625,fixed,SVR,1ML,55.41,1.28,-0.25,21700220,PU,IO,Y,N,Y,SD,SHO,UK,Freehold,Y,3.77,72549.07,85062.23,5751055.35,5.42,Citibank,Never calls
199007,8493671.98,6327382.57,7483987.11,13021432.32,95157729.18,32017523.99,26894.44,34425.96,10.03,5.85,79673328.68,20150213,N,Really Big Yacht,Y,21940727,44.53,20440915,fixed,SVR,3ML,52.23,-1.12,1.07,21630310,ND,OT,N,Y,N,OT,SHO,US,Feudal,Y,1.29,54203.79,39000.28,2890526.31,2.83,Platform,Super chill
199804,9354201.15,7780143.09,3802881.57,91832993.3,64553931.78,96638566.7,53714.12,47639.13,10.92,15.74,95443879.2,20130203,U,Bank,Y,21930718,42.16,20631107,floating,1ML,OTH,1.33,-0.52,2.06,22370915,PU,RE,Y,Y,N,SD,SHO,US,Freehold,Y,3.25,10649.83,22649.45,5957744.16,3.68,Citibank,Instagram stalker
201709,661725.07,5312526.08,3363303.71,68248334.61,36904017.11,158617030.11,68603.76,78219.36,10.63,9.86,148634223.05,19951017,B,Really Big Yacht,N,23120113,38.65,22180828,fixed,OTH,SVR,73.26,-1.69,1.41,21930619,RC,RE,Y,Y,N,ND,BTL,US,Freehold,N,0.66,85688.81,98194.13,6825548.03,10.84,Citibank,Never calls
200706,8786866.46,9960780.16,9453847.03,186385014.14,13078453.11,113987360.55,11710.36,53175.74,9.89,14.43,117356599.09,20090414,P,Yacht,Y,21340815,53.05,22120709,fixed,3ML,SVR,31.82,0.66,0.01,21631123,RC,ND,N,N,N,SD,ND,UK,Feudal,Y,3.81,45086.92,645.96,2985320.13,6.46,GMAC,Never calls
199802,3654963.1,829325.27,8049488.21,48639257.91,191345734.2,150169202.49,85095.17,19336.94,9.33,6.76,191367832.7,20110716,U,House,Y,21300424,27.85,22570707,fixed,3ML,1ML,81.91,-0.28,-1.65,21890622,CO,IO,N,N,Y,BU,POW,UK,Feudal,Y,3.69,22407.92,37600.5,5448321.6,6.09,Platform,Super chill
200203,5248906.43,1059106.7,1594221.43,69138147.24,114007424.78,172815018.74,86121.72,39075.31,16.61,5.09,177654734.16,19850316,P,Yacht,Y,23311216,13.99,22790329,floating,3ML,3ML,68.93,-0.73,0.37,19810123,PU,OT,N,Y,N,ND,ND,US,Feudal,N,0.54,4094.23,95421.88,6234442.22,6.67,SPML,Never calls
201312,2633928.17,3670578.46,6222547.36,83931743.47,58368589.99,167663278.76,91838.05,54113.71,13.47,11.88,67511806.26,19801209,L,Big Yacht,N,23970919,51.1,20780723,floating,SVR,3ML,5.76,-1.69,-0.75,22140422,RR,ND,N,Y,N,DT,POW,UK,Feudal,N,0.14,39804.75,99864.02,7271496.41,6.33,Platform,Clingy
198112,4331698.42,8495264.59,7187560.73,108732451.06,779744.94,132043681.51,96745.2,55216.29,7.42,12.51,85118156.32,20021011,B,Bank,Y,23500603,18.55,19970815,floating,SVR,SVR,63.73,-1.99,-1.14,19930408,RD,RE,N,N,N,BU,SHO,UK,Freehold,Y,1.25,52164.6,44643.22,5635309.2,7.45,Kensington,Clingy
198105,9677893.68,8144634.75,9082152.58,166259578.69,180719202.35,74010547.89,46831.53,46198.75,9.94,18.74,128738593.55,19900121,L,Yacht,Y,23110420,42.81,20941112,floating,BBR,FIX,30.59,-0.8,0.87,22760110,CO,RE,N,Y,N,ND,POW,UK,Freehold,Y,0.96,56904.14,10409.25,1389142.99,6.14,SPML,Never calls
200304,5609658.12,1230074.53,3836760.63,46159063.95,63891781.9,88121649.36,47067.45,76392.64,19.75,9.85,131639213.72,19890716,P,Yacht,Y,22750412,8.69,22120729,fixed,1ML,1ML,29.94,-1.14,1.86,20590320,CO,RE,N,N,Y,SD,POW,UK,Leasehold,Y,0.07,29837.9,15625.55,452075.73,6.87,Platform,Never calls
199611,6122743.07,5819939.51,4225561.62,184791810.83,68760783.19,64354944.48,82427.24,41501.63,8.66,16.55,120576878.49,20100202,P,Biggest Yacht,Y,21540612,52.51,22511203,fixed,FIX,BBR,80.06,-0.5,-1.77,21131104,PU,OT,N,N,Y,OT,OWN,US,Leasehold,Y,3.7,1659.01,35681.87,1051384.15,8.15,Platform,Never calls
198710,6468938.73,7047242.54,1891208.25,70935649.3,35311212.43,102652328.96,93104.91,63520.85,12.45,5.67,2166304.63,19840211,P,Awesome Yacht,N,23150211,35.73,22410801,floating,SVR,OTH,92.36,1.0,-0.54,21890504,CO,PP,N,N,Y,DT,BTL,US,Leasehold,N,3.63,47584.75,57426.19,978533.02,11.29,Verso,Somewhat possessive
200407,6334879.32,231505.3,1037316.82,25706099.49,141005936.51,51983225.21,78484.0,17060.83,11.68,18.5,103916435.24,19941102,N,Bank,Y,19861018,53.17,23590902,floating,3ML,OTH,14.9,-0.74,-1.54,23341031,RC,RE,Y,Y,N,OT,POW,UK,Leasehold,Y,1.44,78620.9,17170.7,2218766.23,14.65,SPML,Instagram stalker
199904,3631293.81,4262836.05,5054324.55,159459857.79,49335011.4,48091725.34,98674.43,93372.97,18.19,12.21,175625301.37,19920605,L,Yacht,N,19850603,12.33,21031108,floating,BBR,SVR,92.9,1.76,0.46,21930422,PU,RE,Y,Y,Y,FD,ND,UK,Leasehold,N,0.0,643.38,38822.42,7569509.92,9.06,SPML,Somewhat possessive
198712,4983157.69,6912432.71,7164648.68,35133144.55,45983285.88,108810746.24,78951.17,65043.16,12.78,10.08,101106788.78,19960324,N,Bungaloo,Y,20330605,50.41,22580620,floating,3ML,SVR,83.12,1.69,-0.63,21141119,RE,PP,Y,N,N,BU,ND,UK,Leasehold,Y,2.39,26145.2,63188.44,288461.61,4.01,Kensington,Clingy
200307,1279016.94,103079.75,6404362.47,47529975.45,151758976.83,33054756.22,56927.7,57660.77,9.64,11.33,141535989.37,20151203,L,Bungaloo,N,21770618,41.62,21800320,fixed,SVR,BBR,56.61,1.85,-1.22,21721111,ER,PP,N,Y,N,SD,SHO,US,Leasehold,N,0.78,86395.16,92405.95,9787366.84,11.01,SPML,Super chill
199312,733414.89,6412049.56,7152054.25,90026503.54,166781666.45,183579727.02,10074.72,39432.83,11.32,6.73,122590049.33,19830614,U,Big Yacht,N,23320722,37.61,20131231,floating,FIX,1ML,70.24,-1.61,-1.26,23280507,ND,PP,N,Y,Y,TH,ND,US,Leasehold,N,0.08,74683.88,32991.21,9382001.27,9.73,Platform,Never calls
201106,5774155.82,4784888.41,9129224.79,56373621.84,109006461.88,154561026.54,34465.96,42087.07,7.8,9.66,42797766.11,19941112,P,Really Big Yacht,Y,23900713,1.15,19830105,fixed,BBR,SVR,71.84,-1.77,0.74,21410607,ND,IO,Y,Y,N,DT,ND,US,Leasehold,Y,2.47,74916.93,68815.44,5144176.74,13.02,SPML,Never calls
198512,9517854.61,1583430.23,7475619.34,173511606.54,53337410.31,134339076.0,25336.17,64503.42,9.07,9.88,99556234.24,19901207,L,Really Big Yacht,Y,20961226,2.17,23711014,fixed,FIX,OTH,21.06,-0.68,0.89,20190208,RR,PP,Y,Y,N,BU,POW,UK,Freehold,Y,3.73,55460.79,57406.26,382090.72,14.09,SPML,Instagram stalker
198609,7923782.47,612402.09,4346909.58,192853870.99,93430983.63,21833756.52,23736.48,86045.16,19.37,9.92,178314037.78,19990131,B,Big Yacht,N,20340310,26.8,20160321,floating,SVR,1ML,24.02,-1.17,1.66,21781102,ND,ND,N,Y,Y,SD,POW,UK,Freehold,N,1.18,89869.93,96148.15,9696587.34,11.38,Kensington,Never calls
199707,3879888.98,8719522.19,396890.1,10289406.29,106174546.72,43934413.37,87969.63,79223.91,17.38,17.83,181450688.28,20060314,B,Bungaloo,N,23480805,3.52,20121014,fixed,OTH,SVR,49.89,1.45,-0.32,23890715,ER,ND,N,N,Y,FD,BTL,US,Freehold,Y,1.16,94611.61,64789.84,6424697.01,12.17,Verso,Super chill
200011,5374781.91,9276356.5,2259773.78,168486780.91,158338160.84,60246048.82,95923.8,96521.21,11.87,14.44,106445496.46,20060717,M,Really Big Yacht,Y,20460814,42.17,20930606,fixed,SVR,OTH,25.76,1.67,0.88,22750803,CO,RE,Y,Y,Y,TH,ND,UK,Feudal,Y,0.44,56313.17,42088.35,9376296.17,8.72,Platform,Somewhat possessive
200501,8259491.44,5136398.1,9674509.45,65092339.13,9566620.14,149159447.03,71159.31,61832.21,10.03,7.28,173368761.1,20120707,L,Big Yacht,Y,21661206,58.71,21980121,floating,BBR,OTH,73.19,-1.73,-0.31,20780416,RE,OT,N,N,Y,FD,BTL,US,Feudal,Y,2.11,60591.3,37561.69,5631331.05,5.83,SPML,Super chill
201502,2394544.89,365297.92,7633332.04,128620306.69,160579321.99,197872306.86,8545.46,16024.47,5.57,18.96,61643627.92,19820529,L,Bank,Y,20480315,18.03,21410531,floating,SVR,SVR,66.09,-0.59,-0.77,20900426,OT,RE,N,N,N,TH,POW,US,Freehold,N,2.51,78395.65,31507.96,411180.09,13.64,Verso,Instagram stalker
199906,6405345.4,740311.35,4441446.16,19750513.89,140100728.53,27239786.91,10996.95,12554.88,11.3,16.22,109509798.66,19970213,B,House,Y,20360814,42.94,23750124,fixed,SVR,BBR,62.06,-1.28,-2.0,20381114,CO,OT,Y,N,Y,OT,OWN,UK,Feudal,N,1.49,70191.52,43576.76,1690140.24,11.71,Citibank,Instagram stalker
201105,9950605.52,2356068.9,8359247.32,19473947.78,60125318.5,163682642.52,90924.37,73548.57,6.73,18.01,55119044.77,19961102,M,Bungaloo,Y,20820916,22.28,20100212,floating,3ML,1ML,15.92,0.27,-1.78,21200420,CO,PP,N,Y,N,TH,POW,UK,Freehold,N,1.68,34518.63,14492.89,1832034.75,3.0,Kensington,Clingy
198103,1059436.34,2512578.36,2548237.37,84012396.93,5221169.64,19183499.32,38047.86,88360.31,7.82,11.8,122717080.46,19920704,N,Yacht,Y,20411023,49.21,23031230,fixed,FIX,BBR,85.33,-1.95,0.68,22170506,ER,OT,N,N,Y,DT,SHO,US,Leasehold,Y,1.44,91627.36,62466.32,7992592.89,11.68,SPML,Clingy
201412,397386.22,4804191.57,9161138.69,113836882.32,82693330.87,173142751.87,63259.37,84015.79,9.99,7.67,41591068.67,20050705,L,Biggest Yacht,Y,20681015,9.95,22850718,floating,1ML,FIX,64.91,2.0,-1.15,23871115,RE,RE,N,Y,Y,DT,OWN,UK,Leasehold,Y,2.4,89987.99,4958.47,3793934.25,12.67,GMAC,Super chill
200908,6514346.94,6007675.13,1737944.42,103390185.74,184501733.63,125878216.99,3986.53,35475.48,12.03,7.84,86271546.9,19990213,L,Big Yacht,Y,22360428,13.09,20561013,floating,FIX,BBR,99.34,0.91,-0.45,21390225,CO,ND,Y,N,Y,SD,ND,US,Freehold,Y,3.06,10873.74,14771.02,4708039.62,9.82,Verso,Super chill
